weld force(bar),weld current(kA),weld Voltage(v),weld time(ms)
2.3600000000000003,14.74,2.702,71.0
2.35,14.729999999999999,2.708,71.0
2.35,14.729999999999999,2.708,72.0
2.35,14.729999999999999,2.705,72.0
2.35,14.729999999999999,2.705,72.0
2.33,14.750000000000002,2.701,72.0
2.33,14.750000000000002,2.701,72.0
2.33,14.76,2.699,72.0
2.33,14.76,2.699,72.0
2.33,14.72,2.698,71.0
2.33,14.72,2.698,71.0
2.33,14.729999999999999,2.7,71.0
2.33,14.729999999999999,2.7,71.0
2.35,14.78,2.7039999999999997,71.0
2.35,14.78,2.7039999999999997,72.0
2.34,14.72,2.71,73.0
2.34,14.72,2.71,71.0
2.35,14.750000000000002,2.705,72.0
2.35,14.750000000000002,2.705,71.0
2.34,14.76,2.705,72.0
2.34,14.76,2.705,73.0
2.31,14.729999999999999,2.701,71.0
2.31,14.729999999999999,2.701,72.0
2.33,14.74,2.698,72.0
2.33,14.74,2.698,72.0
2.32,14.729999999999999,2.698,72.0
2.32,14.729999999999999,2.698,72.0
2.33,14.72,2.7030000000000003,72.0
2.33,14.72,2.7030000000000003,72.0
2.33,14.729999999999999,2.705,71.0
2.33,14.729999999999999,2.705,71.0
2.35,14.709999999999999,2.707,72.0
2.35,14.709999999999999,2.707,71.0
2.33,14.74,2.705,73.0
2.33,14.74,2.705,72.0
2.35,14.74,2.702,72.0
2.35,14.74,2.702,72.0
2.32,14.750000000000002,2.697,72.0
2.32,14.750000000000002,2.697,72.0
2.32,14.74,2.698,72.0
2.32,14.74,2.698,72.0
2.33,14.76,2.693,72.0
2.33,14.76,2.693,72.0
2.33,14.74,2.7030000000000003,71.0
2.33,14.74,2.7030000000000003,71.0
2.34,14.750000000000002,2.7060000000000004,72.0
2.34,14.750000000000002,2.7060000000000004,71.0
2.34,14.74,2.7060000000000004,73.0
2.34,14.74,2.7060000000000004,72.0
2.31,14.750000000000002,2.7060000000000004,72.0
2.31,14.750000000000002,2.7060000000000004,72.0
2.32,14.72,2.7030000000000003,72.0
2.32,14.72,2.7030000000000003,72.0
2.33,14.709999999999999,2.696,71.0
2.33,14.709999999999999,2.696,72.0
2.32,14.76,2.699,72.0
2.32,14.76,2.699,71.0
2.32,14.750000000000002,2.698,72.0
2.32,14.750000000000002,2.698,70.0
2.33,14.729999999999999,2.7,71.0
2.33,14.729999999999999,2.7,72.0
2.31,14.74,2.705,72.0
2.31,14.74,2.705,72.0
2.33,14.729999999999999,2.705,73.0
2.33,14.729999999999999,2.705,71.0
2.34,14.729999999999999,2.7039999999999997,71.0
2.34,14.729999999999999,2.7039999999999997,72.0
2.33,14.750000000000002,2.7030000000000003,72.0
2.33,14.750000000000002,2.7030000000000003,72.0
2.31,14.750000000000002,2.7,72.0
2.31,14.750000000000002,2.7,72.0
2.32,14.72,2.699,72.0
2.32,14.72,2.699,72.0
2.33,14.729999999999999,2.699,71.0
2.33,14.729999999999999,2.699,71.0
2.32,14.729999999999999,2.702,71.0
2.32,14.729999999999999,2.702,71.0
2.33,14.709999999999999,2.708,71.0
2.33,14.709999999999999,2.708,72.0
2.33,14.74,2.7110000000000003,73.0
2.33,14.74,2.7110000000000003,71.0
2.34,14.700000000000001,2.705,72.0
2.34,14.700000000000001,2.705,71.0
2.33,14.729999999999999,2.7030000000000003,72.0
2.33,14.729999999999999,2.7030000000000003,73.0
2.31,14.700000000000001,2.701,71.0
2.31,14.700000000000001,2.701,72.0
2.32,14.74,2.7,72.0
2.32,14.74,2.7,72.0
2.33,14.750000000000002,2.7,72.0
2.33,14.750000000000002,2.7,72.0
2.34,14.770000000000001,2.699,72.0
2.34,14.770000000000001,2.699,72.0
2.33,14.74,2.701,71.0
2.33,14.74,2.701,71.0
2.35,14.74,2.7039999999999997,72.0
2.35,14.74,2.7039999999999997,71.0
2.34,14.729999999999999,2.702,73.0
2.34,14.729999999999999,2.702,72.0
2.33,14.72,2.701,72.0
2.33,14.72,2.701,72.0
2.34,14.74,2.7,72.0
2.34,14.74,2.7,72.0
2.32,14.74,2.699,71.0
2.32,14.74,2.699,72.0
2.34,14.709999999999999,2.699,72.0
2.34,14.709999999999999,2.699,71.0
2.33,14.72,2.701,72.0
2.33,14.72,2.701,70.0
2.33,14.729999999999999,2.708,71.0
2.33,14.729999999999999,2.708,72.0
2.33,14.770000000000001,2.7089999999999996,72.0
2.33,14.770000000000001,2.7089999999999996,72.0
2.33,14.72,2.702,73.0
2.33,14.72,2.702,71.0
2.32,14.74,2.695,71.0
2.32,14.74,2.695,72.0
2.31,14.750000000000002,2.7,72.0
2.31,14.750000000000002,2.7,72.0
2.32,14.729999999999999,2.702,72.0
2.32,14.729999999999999,2.702,72.0
2.31,14.729999999999999,2.699,72.0
2.31,14.729999999999999,2.699,72.0
2.34,14.750000000000002,2.701,71.0
2.34,14.750000000000002,2.701,71.0
2.32,14.729999999999999,2.696,71.0
2.32,14.729999999999999,2.696,71.0
2.32,14.729999999999999,2.695,71.0
2.32,14.729999999999999,2.695,72.0
2.34,14.72,2.701,73.0
2.34,14.72,2.701,71.0
2.32,14.750000000000002,2.701,72.0
2.32,14.750000000000002,2.701,71.0
2.31,14.709999999999999,2.701,72.0
2.31,14.709999999999999,2.701,73.0
2.31,14.74,2.697,71.0
2.31,14.74,2.697,72.0
2.32,14.72,2.699,72.0
2.32,14.72,2.699,72.0
2.32,14.750000000000002,2.7,72.0
2.32,14.750000000000002,2.7,72.0
2.33,14.729999999999999,2.702,72.0
2.33,14.729999999999999,2.702,72.0
2.33,14.72,2.7039999999999997,71.0
2.33,14.72,2.7039999999999997,71.0
2.31,14.770000000000001,2.7060000000000004,72.0
2.31,14.770000000000001,2.7060000000000004,71.0
2.32,14.709999999999999,2.705,73.0
2.32,14.709999999999999,2.705,72.0
2.31,14.74,2.7039999999999997,72.0
2.31,14.74,2.7039999999999997,72.0
2.31,14.750000000000002,2.702,71.0
2.31,14.750000000000002,2.702,72.0
2.32,14.750000000000002,2.701,72.0
2.32,14.750000000000002,2.701,71.0
2.31,14.750000000000002,2.702,72.0
2.31,14.750000000000002,2.702,70.0
2.32,14.729999999999999,2.699,71.0
2.32,14.729999999999999,2.699,72.0
2.31,14.78,2.699,72.0
2.31,14.78,2.699,72.0
2.32,14.729999999999999,2.7030000000000003,73.0
2.32,14.729999999999999,2.7030000000000003,71.0
2.32,14.74,2.7089999999999996,71.0
2.32,14.74,2.7089999999999996,72.0
2.32,14.72,2.707,72.0
2.32,14.72,2.707,72.0
2.33,14.72,2.7030000000000003,72.0
2.33,14.72,2.7030000000000003,72.0
2.32,14.729999999999999,2.702,72.0
2.32,14.729999999999999,2.702,72.0
2.32,14.74,2.705,71.0
2.32,14.74,2.705,71.0
2.31,14.750000000000002,2.701,71.0
2.31,14.750000000000002,2.701,71.0
2.31,14.770000000000001,2.701,71.0
2.31,14.770000000000001,2.701,72.0
2.31,14.660000000000002,2.705,71.0
2.31,14.660000000000002,2.705,71.0
2.32,14.680000000000001,2.702,72.0
2.32,14.680000000000001,2.702,71.0
2.33,14.69,2.699,73.0
2.33,14.69,2.699,72.0
2.31,14.750000000000002,2.6919999999999997,72.0
2.31,14.750000000000002,2.6919999999999997,72.0
2.32,14.709999999999999,2.694,72.0
2.32,14.709999999999999,2.694,72.0
2.35,14.74,2.698,72.0
2.35,14.74,2.698,71.0
2.32,14.74,2.707,71.0
2.32,14.74,2.707,72.0
2.34,14.709999999999999,2.7089999999999996,71.0
2.34,14.709999999999999,2.7089999999999996,73.0
2.32,14.76,2.7060000000000004,72.0
2.32,14.76,2.7060000000000004,72.0
2.31,14.74,2.702,72.0
2.31,14.74,2.702,72.0
2.31,14.76,2.6919999999999997,71.0
2.31,14.76,2.6919999999999997,72.0
2.32,14.78,2.6919999999999997,72.0
2.32,14.78,2.6919999999999997,71.0
2.32,14.72,2.701,72.0
2.32,14.72,2.701,70.0
2.34,14.750000000000002,2.7089999999999996,71.0
2.34,14.750000000000002,2.7089999999999996,72.0
2.33,14.709999999999999,2.717,72.0
2.33,14.709999999999999,2.717,72.0
2.34,14.74,2.714,73.0
2.34,14.74,2.714,71.0
2.33,14.69,2.707,71.0
2.33,14.69,2.707,72.0
2.31,14.72,2.701,72.0
2.31,14.72,2.701,72.0
2.31,14.74,2.697,72.0
2.31,14.74,2.697,72.0
2.32,14.700000000000001,2.6910000000000003,72.0
2.32,14.700000000000001,2.6910000000000003,72.0
2.3,14.74,2.696,71.0
2.3,14.74,2.696,71.0
2.31,14.700000000000001,2.708,71.0
2.31,14.700000000000001,2.708,71.0
2.32,14.700000000000001,2.7119999999999997,71.0
2.32,14.700000000000001,2.7119999999999997,72.0
2.31,14.72,2.7110000000000003,73.0
2.31,14.72,2.7110000000000003,71.0
2.31,14.72,2.708,72.0
2.31,14.72,2.708,72.0
2.29,14.74,2.7030000000000003,71.0
2.29,14.74,2.7030000000000003,72.0
2.32,14.74,2.696,72.0
2.32,14.74,2.696,71.0
2.31,14.770000000000001,2.697,72.0
2.31,14.770000000000001,2.697,70.0
2.31,14.700000000000001,2.698,71.0
2.31,14.700000000000001,2.698,72.0
2.31,14.72,2.705,72.0
2.31,14.72,2.705,72.0
2.33,14.700000000000001,2.708,73.0
2.33,14.700000000000001,2.708,71.0
2.33,14.709999999999999,2.7119999999999997,71.0
2.33,14.709999999999999,2.7119999999999997,72.0
2.34,14.700000000000001,2.708,72.0
2.34,14.700000000000001,2.708,72.0
2.33,14.72,2.705,72.0
2.33,14.72,2.705,72.0
2.31,14.74,2.7,72.0
2.31,14.74,2.7,72.0
2.31,14.750000000000002,2.698,71.0
2.31,14.750000000000002,2.698,71.0
2.31,14.78,2.697,71.0
2.31,14.78,2.697,71.0
2.33,14.72,2.702,71.0
2.33,14.72,2.702,72.0
2.35,14.69,2.707,73.0
2.35,14.69,2.707,71.0
2.34,14.709999999999999,2.71,72.0
2.34,14.709999999999999,2.71,71.0
2.33,14.700000000000001,2.71,72.0
2.33,14.700000000000001,2.71,73.0
2.34,14.729999999999999,2.7039999999999997,71.0
2.34,14.729999999999999,2.7039999999999997,72.0
2.31,14.72,2.7039999999999997,72.0
2.31,14.72,2.7039999999999997,72.0
2.33,14.729999999999999,2.6919999999999997,71.0
2.33,14.729999999999999,2.6919999999999997,72.0
2.31,14.72,2.697,72.0
2.31,14.72,2.697,71.0
2.31,14.78,2.701,72.0
2.31,14.78,2.701,70.0
2.32,14.72,2.7060000000000004,71.0
2.32,14.72,2.7060000000000004,72.0
2.33,14.76,2.707,72.0
2.33,14.76,2.707,72.0
2.32,14.709999999999999,2.7060000000000004,73.0
2.32,14.709999999999999,2.7060000000000004,71.0
2.32,14.700000000000001,2.7030000000000003,71.0
2.32,14.700000000000001,2.7030000000000003,72.0
2.32,14.729999999999999,2.7,72.0
2.32,14.729999999999999,2.7,72.0
2.31,14.74,2.695,72.0
2.31,14.74,2.695,72.0
2.32,14.750000000000002,2.6919999999999997,72.0
2.32,14.750000000000002,2.6919999999999997,72.0
2.33,14.74,2.7030000000000003,71.0
2.33,14.74,2.7030000000000003,71.0
2.33,14.770000000000001,2.705,71.0
2.33,14.770000000000001,2.705,71.0
2.35,14.76,2.707,71.0
2.35,14.76,2.707,72.0
2.3,14.729999999999999,2.705,73.0
2.3,14.729999999999999,2.705,71.0
2.3600000000000003,14.72,2.7039999999999997,72.0
2.3600000000000003,14.72,2.7039999999999997,71.0
2.31,14.729999999999999,2.695,72.0
2.31,14.729999999999999,2.695,73.0
2.31,14.729999999999999,2.696,71.0
2.31,14.729999999999999,2.696,72.0
2.32,14.76,2.698,72.0
2.32,14.76,2.698,72.0
2.32,14.729999999999999,2.708,72.0
2.32,14.729999999999999,2.708,72.0
2.31,14.74,2.714,72.0
2.31,14.74,2.714,72.0
2.34,14.74,2.7119999999999997,71.0
2.34,14.74,2.7119999999999997,71.0
2.32,14.729999999999999,2.71,72.0
2.32,14.729999999999999,2.71,71.0
2.29,14.76,2.7030000000000003,73.0
2.29,14.76,2.7030000000000003,72.0
2.31,14.74,2.696,72.0
2.31,14.74,2.696,72.0
2.29,14.750000000000002,2.697,72.0
2.29,14.750000000000002,2.697,72.0
2.31,14.72,2.693,72.0
2.31,14.72,2.693,72.0
2.32,14.750000000000002,2.705,72.0
2.32,14.750000000000002,2.705,72.0
2.31,14.72,2.707,71.0
2.31,14.72,2.707,71.0
2.34,14.74,2.708,72.0
2.34,14.74,2.708,71.0
2.32,14.770000000000001,2.7060000000000004,73.0
2.32,14.770000000000001,2.7060000000000004,72.0
2.3,14.76,2.7030000000000003,72.0
2.3,14.76,2.7030000000000003,72.0
2.31,14.76,2.7,72.0
2.31,14.76,2.7,72.0
2.32,14.76,2.698,71.0
2.32,14.76,2.698,72.0
2.3,14.790000000000001,2.699,72.0
2.3,14.790000000000001,2.699,71.0
2.32,14.750000000000002,2.699,72.0
2.32,14.750000000000002,2.699,70.0
2.31,14.750000000000002,2.7089999999999996,71.0
2.31,14.750000000000002,2.7089999999999996,72.0
2.32,14.72,2.708,72.0
2.32,14.72,2.708,72.0
2.33,14.76,2.7039999999999997,73.0
2.33,14.76,2.7039999999999997,71.0
2.31,14.729999999999999,2.7,71.0
2.31,14.729999999999999,2.7,72.0
2.32,14.78,2.699,72.0
2.32,14.78,2.699,72.0
2.31,14.770000000000001,2.699,72.0
2.31,14.770000000000001,2.699,72.0
2.3,14.750000000000002,2.701,72.0
2.3,14.750000000000002,2.701,72.0
2.32,14.750000000000002,2.7030000000000003,71.0
2.32,14.750000000000002,2.7030000000000003,71.0
2.32,14.729999999999999,2.707,71.0
2.32,14.729999999999999,2.707,71.0
2.31,14.750000000000002,2.705,71.0
2.31,14.750000000000002,2.705,72.0
2.32,14.72,2.702,73.0
2.32,14.72,2.702,71.0
2.3,14.72,2.7,72.0
2.3,14.72,2.7,71.0
2.3,14.76,2.699,72.0
2.3,14.76,2.699,73.0
2.32,14.76,2.702,71.0
2.32,14.76,2.702,72.0
2.31,14.729999999999999,2.7,72.0
2.31,14.729999999999999,2.7,72.0
2.32,14.74,2.698,72.0
2.32,14.74,2.698,72.0
2.32,14.78,2.694,72.0
2.32,14.78,2.694,72.0
2.31,14.76,2.7,71.0
2.31,14.76,2.7,71.0
2.31,14.750000000000002,2.7039999999999997,72.0
2.31,14.750000000000002,2.7039999999999997,71.0
2.32,14.750000000000002,2.7060000000000004,73.0
2.32,14.750000000000002,2.7060000000000004,72.0
2.31,14.76,2.705,72.0
2.31,14.76,2.705,71.0
2.31,14.72,2.7030000000000003,72.0
2.31,14.72,2.7030000000000003,71.0
2.31,14.76,2.699,72.0
2.31,14.76,2.699,73.0
2.31,14.750000000000002,2.699,71.0
2.31,14.750000000000002,2.699,72.0
2.31,14.78,2.699,72.0
2.31,14.78,2.699,72.0
2.3,14.76,2.7039999999999997,71.0
2.3,14.76,2.7039999999999997,72.0
2.33,14.729999999999999,2.708,72.0
2.33,14.729999999999999,2.708,71.0
2.31,14.750000000000002,2.708,72.0
2.31,14.750000000000002,2.708,70.0
2.31,14.750000000000002,2.7039999999999997,71.0
2.31,14.750000000000002,2.7039999999999997,72.0
2.31,14.74,2.695,72.0
2.31,14.74,2.695,72.0
2.3,14.74,2.699,73.0
2.3,14.74,2.699,71.0
2.31,14.74,2.696,71.0
2.31,14.74,2.696,72.0
2.32,14.729999999999999,2.702,72.0
2.32,14.729999999999999,2.702,72.0
2.33,14.74,2.7089999999999996,72.0
2.33,14.74,2.7089999999999996,72.0
2.32,14.74,2.715,72.0
2.32,14.74,2.715,72.0
2.32,14.729999999999999,2.7110000000000003,71.0
2.32,14.729999999999999,2.7110000000000003,71.0
2.31,14.76,2.707,71.0
2.31,14.76,2.707,71.0
2.31,14.709999999999999,2.702,71.0
2.31,14.709999999999999,2.702,72.0
2.29,14.750000000000002,2.699,73.0
2.29,14.750000000000002,2.699,71.0
2.29,14.78,2.697,72.0
2.29,14.78,2.697,71.0
2.32,14.76,2.697,72.0
2.32,14.76,2.697,73.0
2.3,14.74,2.7060000000000004,71.0
2.3,14.74,2.7060000000000004,72.0
2.31,14.74,2.71,72.0
2.31,14.74,2.71,72.0
2.31,14.700000000000001,2.707,72.0
2.31,14.700000000000001,2.707,72.0
2.31,14.729999999999999,2.7,72.0
2.31,14.729999999999999,2.7,72.0
2.29,14.72,2.696,71.0
2.29,14.72,2.696,71.0
2.3,14.750000000000002,2.698,72.0
2.3,14.750000000000002,2.698,71.0
2.3,14.72,2.7,73.0
2.3,14.72,2.7,72.0
2.31,14.76,2.7030000000000003,72.0
2.31,14.76,2.7030000000000003,72.0
2.3,14.729999999999999,2.7060000000000004,72.0
2.3,14.729999999999999,2.7060000000000004,72.0
2.31,14.750000000000002,2.7060000000000004,72.0
2.31,14.750000000000002,2.7060000000000004,72.0
2.31,14.72,2.708,72.0
2.31,14.72,2.708,72.0
2.3,14.729999999999999,2.7030000000000003,71.0
2.3,14.729999999999999,2.7030000000000003,71.0
2.29,14.74,2.699,72.0
2.29,14.74,2.699,71.0
2.31,14.76,2.7,73.0
2.31,14.76,2.7,72.0
2.29,14.729999999999999,2.7,72.0
2.29,14.729999999999999,2.7,72.0
2.3,14.750000000000002,2.7,72.0
2.3,14.750000000000002,2.7,72.0
2.31,14.76,2.7030000000000003,71.0
2.31,14.76,2.7030000000000003,72.0
2.32,14.750000000000002,2.705,72.0
2.32,14.750000000000002,2.705,71.0
2.31,14.74,2.7039999999999997,72.0
2.31,14.74,2.7039999999999997,70.0
2.31,14.74,2.7039999999999997,71.0
2.31,14.74,2.7039999999999997,72.0
2.3,14.770000000000001,2.701,72.0
2.3,14.770000000000001,2.701,72.0
2.29,14.750000000000002,2.698,73.0
2.29,14.750000000000002,2.698,71.0
2.3,14.770000000000001,2.7,71.0
2.3,14.770000000000001,2.7,72.0
2.3,14.790000000000001,2.697,72.0
2.3,14.790000000000001,2.697,72.0
2.32,14.729999999999999,2.7039999999999997,72.0
2.32,14.729999999999999,2.7039999999999997,72.0
2.3,14.76,2.705,72.0
2.3,14.76,2.705,72.0
2.3,14.709999999999999,2.701,71.0
2.3,14.709999999999999,2.701,71.0
2.31,14.76,2.695,71.0
2.31,14.76,2.695,71.0
2.29,14.74,2.699,71.0
2.29,14.74,2.699,72.0
2.3,14.74,2.699,73.0
2.3,14.74,2.699,71.0
2.31,14.72,2.696,72.0
2.31,14.72,2.696,71.0
2.3,14.76,2.7030000000000003,72.0
2.3,14.76,2.7030000000000003,73.0
2.31,14.76,2.7039999999999997,71.0
2.31,14.76,2.7039999999999997,72.0
2.31,14.74,2.705,72.0
2.31,14.74,2.705,72.0
2.29,14.76,2.702,72.0
2.29,14.76,2.702,72.0
2.3,14.72,2.7,72.0
2.3,14.72,2.7,72.0
2.3,14.78,2.699,71.0
2.3,14.78,2.699,72.0
2.29,14.709999999999999,2.699,72.0
2.29,14.709999999999999,2.699,71.0
2.29,14.74,2.7030000000000003,72.0
2.29,14.74,2.7030000000000003,72.0
2.31,14.76,2.705,71.0
2.31,14.76,2.705,72.0
2.3,14.770000000000001,2.7060000000000004,70.0
2.3,14.770000000000001,2.7060000000000004,71.0
2.31,14.72,2.7039999999999997,72.0
2.31,14.72,2.7039999999999997,72.0
2.3,14.729999999999999,2.7030000000000003,72.0
2.3,14.729999999999999,2.7030000000000003,73.0
2.3,14.750000000000002,2.695,71.0
2.3,14.750000000000002,2.695,71.0
2.3,14.750000000000002,2.699,72.0
2.3,14.750000000000002,2.699,72.0
2.3,14.78,2.701,72.0
2.3,14.78,2.701,72.0
2.31,14.750000000000002,2.7039999999999997,72.0
2.31,14.750000000000002,2.7039999999999997,72.0
2.3,14.770000000000001,2.7039999999999997,72.0
2.3,14.770000000000001,2.7039999999999997,71.0
2.31,14.770000000000001,2.7039999999999997,71.0
2.31,14.770000000000001,2.7039999999999997,71.0
2.31,14.72,2.701,71.0
2.31,14.72,2.701,71.0
2.3,14.750000000000002,2.696,72.0
2.3,14.750000000000002,2.696,73.0
2.3,14.72,2.695,71.0
2.3,14.72,2.695,72.0
2.32,14.729999999999999,2.7030000000000003,71.0
2.32,14.729999999999999,2.7030000000000003,72.0
2.32,14.750000000000002,2.708,73.0
2.32,14.750000000000002,2.708,71.0
2.31,14.74,2.707,72.0
2.31,14.74,2.707,72.0
2.31,14.770000000000001,2.7030000000000003,72.0
2.31,14.770000000000001,2.7030000000000003,71.0
2.29,14.750000000000002,2.7,72.0
2.29,14.750000000000002,2.7,72.0
2.2800000000000002,14.72,2.7,71.0
2.2800000000000002,14.72,2.7,72.0
2.29,14.750000000000002,2.701,70.0
2.29,14.750000000000002,2.701,71.0
2.29,14.76,2.701,72.0
2.29,14.76,2.701,72.0
2.32,14.78,2.7030000000000003,72.0
2.32,14.78,2.7030000000000003,73.0
2.29,14.750000000000002,2.702,71.0
2.29,14.750000000000002,2.702,71.0
2.29,14.74,2.7,72.0
2.29,14.74,2.7,72.0
2.3,14.78,2.7,72.0
2.3,14.78,2.7,72.0
2.3,14.729999999999999,2.699,72.0
2.3,14.729999999999999,2.699,72.0
2.3,14.750000000000002,2.7030000000000003,72.0
2.3,14.750000000000002,2.7030000000000003,71.0
2.3,14.709999999999999,2.701,71.0
2.3,14.709999999999999,2.701,71.0
2.3,14.750000000000002,2.702,71.0
2.3,14.750000000000002,2.702,71.0
2.31,14.729999999999999,2.702,72.0
2.31,14.729999999999999,2.702,73.0
2.3,14.76,2.7,71.0
2.3,14.76,2.7,72.0
2.31,14.750000000000002,2.699,71.0
2.31,14.750000000000002,2.699,72.0
2.32,14.729999999999999,2.699,73.0
2.32,14.729999999999999,2.699,71.0
2.31,14.770000000000001,2.702,72.0
2.31,14.770000000000001,2.702,72.0
2.29,14.76,2.701,72.0
2.29,14.76,2.701,72.0
2.31,14.750000000000002,2.7060000000000004,72.0
2.31,14.750000000000002,2.7060000000000004,72.0
2.3,14.709999999999999,2.707,72.0
2.3,14.709999999999999,2.707,71.0
2.2800000000000002,14.729999999999999,2.7030000000000003,71.0
2.2800000000000002,14.729999999999999,2.7030000000000003,72.0
2.29,14.750000000000002,2.701,71.0
2.29,14.750000000000002,2.701,73.0
2.3,14.750000000000002,2.694,72.0
2.3,14.750000000000002,2.694,72.0
2.29,14.76,2.699,72.0
2.29,14.76,2.699,72.0
2.3,14.76,2.7030000000000003,72.0
2.3,14.76,2.7030000000000003,72.0
2.31,14.750000000000002,2.707,72.0
2.31,14.750000000000002,2.707,72.0
2.3,14.750000000000002,2.7089999999999996,72.0
2.3,14.750000000000002,2.7089999999999996,71.0
2.3,14.76,2.708,71.0
2.3,14.76,2.708,72.0
2.2600000000000002,14.729999999999999,2.702,71.0
2.2600000000000002,14.729999999999999,2.702,73.0
2.29,14.74,2.698,72.0
2.29,14.74,2.698,72.0
2.29,14.790000000000001,2.697,72.0
2.29,14.790000000000001,2.697,72.0
2.27,14.750000000000002,2.7,72.0
2.27,14.750000000000002,2.7,71.0
2.3,14.74,2.7060000000000004,72.0
2.3,14.74,2.7060000000000004,72.0
2.31,14.729999999999999,2.7110000000000003,71.0
2.31,14.729999999999999,2.7110000000000003,72.0
2.29,14.76,2.71,70.0
2.29,14.76,2.71,71.0
2.3,14.74,2.7060000000000004,72.0
2.3,14.74,2.7060000000000004,72.0
2.2800000000000002,14.78,2.701,72.0
2.2800000000000002,14.78,2.701,73.0
2.27,14.78,2.696,71.0
2.27,14.78,2.696,71.0
2.29,14.799999999999999,2.696,72.0
2.29,14.799999999999999,2.696,72.0
2.2800000000000002,14.770000000000001,2.7030000000000003,72.0
2.2800000000000002,14.770000000000001,2.7030000000000003,72.0
2.32,14.76,2.7110000000000003,72.0
2.32,14.76,2.7110000000000003,72.0
2.29,14.72,2.714,72.0
2.29,14.72,2.714,71.0
2.29,14.729999999999999,2.7119999999999997,71.0
2.29,14.729999999999999,2.7119999999999997,71.0
2.27,14.729999999999999,2.7089999999999996,71.0
2.27,14.729999999999999,2.7089999999999996,71.0
2.27,14.76,2.702,72.0
2.27,14.76,2.702,73.0
2.2600000000000002,14.76,2.698,71.0
2.2600000000000002,14.76,2.698,72.0
2.27,14.790000000000001,2.697,71.0
2.27,14.790000000000001,2.697,72.0
2.27,14.76,2.701,73.0
2.27,14.76,2.701,71.0
2.3,14.750000000000002,2.7089999999999996,72.0
2.3,14.750000000000002,2.7089999999999996,72.0
2.29,14.729999999999999,2.7119999999999997,72.0
2.29,14.729999999999999,2.7119999999999997,72.0
2.2800000000000002,14.72,2.7089999999999996,72.0
2.2800000000000002,14.72,2.7089999999999996,72.0
2.3,14.74,2.702,72.0
2.3,14.74,2.702,71.0
2.2600000000000002,14.729999999999999,2.697,71.0
2.2600000000000002,14.729999999999999,2.697,72.0
2.2800000000000002,14.72,2.6910000000000003,71.0
2.2800000000000002,14.72,2.6910000000000003,73.0
2.29,14.76,2.699,72.0
2.29,14.76,2.699,72.0
2.2800000000000002,14.72,2.705,71.0
2.2800000000000002,14.72,2.705,72.0
2.3,14.74,2.714,72.0
2.3,14.74,2.714,72.0
2.29,14.72,2.716,72.0
2.29,14.72,2.716,72.0
2.2800000000000002,14.709999999999999,2.7110000000000003,72.0
2.2800000000000002,14.709999999999999,2.7110000000000003,72.0
2.29,14.729999999999999,2.7039999999999997,71.0
2.29,14.729999999999999,2.7039999999999997,71.0
2.2600000000000002,14.729999999999999,2.7,71.0
2.2600000000000002,14.729999999999999,2.7,71.0
2.2800000000000002,14.750000000000002,2.696,71.0
2.2800000000000002,14.750000000000002,2.696,72.0
2.3,14.729999999999999,2.701,73.0
2.3,14.729999999999999,2.701,71.0
2.29,14.74,2.7030000000000003,72.0
2.29,14.74,2.7030000000000003,71.0
